"year","service_name","department","province","district","category","care_center_name","relational_bond","cases","year.1","service_name.1","department.1","province.1","district.1","category.1","care_center_name.1","age_group","cases.1"
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUEBLO LIBRE","TENTATIVA FEMINICIDIO","PUEBLO LIBRE","DESCONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUEBLO LIBRE","TENTATIVA FEMINICIDIO","PUEBLO LIBRE","30 A 59 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUEBLO LIBRE","TENTATIVA FEMINICIDIO","PUEBLO LIBRE","OTROS",0,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUEBLO LIBRE","TENTATIVA FEMINICIDIO","PUEBLO LIBRE","60 A MAS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","PAREJA",3,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","0 A 5 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","EX_PAREJA",3,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","6 A 11 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","FAMILIAR",0,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","12 A 17 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","CONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","18 A 29 AÑOS",5
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","DESCONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","30 A 59 AÑOS",1
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","OTROS",0,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","60 A MAS",0
2021,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","RAMON CASTILLA","PAREJA",2,2021,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","RAMON CASTILLA","0 A 5 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","RAMON CASTILLA","EX_PAREJA",0,2021,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","RAMON CASTILLA","6 A 11 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","RAMON CASTILLA","FAMILIAR",0,2021,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","RAMON CASTILLA","12 A 17 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","RAMON CASTILLA","CONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","RAMON CASTILLA","18 A 29 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","RAMON CASTILLA","DESCONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","RAMON CASTILLA","30 A 59 AÑOS",2
2021,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","RAMON CASTILLA","OTROS",0,2021,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","RAMON CASTILLA","60 A MAS",0
2021,"CENTRO EMERGENCIA MUJER","UCAYALI","PADRE ABAD","IRAZOLA","TENTATIVA FEMINICIDIO","RURAL VON HUMBOLT","PAREJA",1,2021,"CENTRO EMERGENCIA MUJER","UCAYALI","PADRE ABAD","IRAZOLA","TENTATIVA FEMINICIDIO","RURAL VON HUMBOLT","0 A 5 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","UCAYALI","PADRE ABAD","IRAZOLA","TENTATIVA FEMINICIDIO","RURAL VON HUMBOLT","EX_PAREJA",0,2021,"CENTRO EMERGENCIA MUJER","UCAYALI","PADRE ABAD","IRAZOLA","TENTATIVA FEMINICIDIO","RURAL VON HUMBOLT","6 A 11 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","UCAYALI","PADRE ABAD","IRAZOLA","TENTATIVA FEMINICIDIO","RURAL VON HUMBOLT","FAMILIAR",0,2021,"CENTRO EMERGENCIA MUJER","UCAYALI","PADRE ABAD","IRAZOLA","TENTATIVA FEMINICIDIO","RURAL VON HUMBOLT","12 A 17 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","UCAYALI","PADRE ABAD","IRAZOLA","TENTATIVA FEMINICIDIO","RURAL VON HUMBOLT","CONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","UCAYALI","PADRE ABAD","IRAZOLA","TENTATIVA FEMINICIDIO","RURAL VON HUMBOLT","18 A 29 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","UCAYALI","PADRE ABAD","IRAZOLA","TENTATIVA FEMINICIDIO","RURAL VON HUMBOLT","DESCONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","UCAYALI","PADRE ABAD","IRAZOLA","TENTATIVA FEMINICIDIO","RURAL VON HUMBOLT","30 A 59 AÑOS",1
2021,"CENTRO EMERGENCIA MUJER","UCAYALI","PADRE ABAD","IRAZOLA","TENTATIVA FEMINICIDIO","RURAL VON HUMBOLT","OTROS",0,2021,"CENTRO EMERGENCIA MUJER","UCAYALI","PADRE ABAD","IRAZOLA","TENTATIVA FEMINICIDIO","RURAL VON HUMBOLT","60 A MAS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SANTIAGO DE SURCO","TENTATIVA FEMINICIDIO","SAGITARIO","PAREJA",0,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SANTIAGO DE SURCO","TENTATIVA FEMINICIDIO","SAGITARIO","0 A 5 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SANTIAGO DE SURCO","TENTATIVA FEMINICIDIO","SAGITARIO","EX_PAREJA",2,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SANTIAGO DE SURCO","TENTATIVA FEMINICIDIO","SAGITARIO","6 A 11 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SANTIAGO DE SURCO","TENTATIVA FEMINICIDIO","SAGITARIO","FAMILIAR",0,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SANTIAGO DE SURCO","TENTATIVA FEMINICIDIO","SAGITARIO","12 A 17 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SANTIAGO DE SURCO","TENTATIVA FEMINICIDIO","SAGITARIO","CONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SANTIAGO DE SURCO","TENTATIVA FEMINICIDIO","SAGITARIO","18 A 29 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SANTIAGO DE SURCO","TENTATIVA FEMINICIDIO","SAGITARIO","DESCONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SANTIAGO DE SURCO","TENTATIVA FEMINICIDIO","SAGITARIO","30 A 59 AÑOS",2
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SANTIAGO DE SURCO","TENTATIVA FEMINICIDIO","SAGITARIO","OTROS",0,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SANTIAGO DE SURCO","TENTATIVA FEMINICIDIO","SAGITARIO","60 A MAS",0
2021,"CENTRO EMERGENCIA MUJER","MADRE DE DIOS","MANU","MANU","TENTATIVA FEMINICIDIO","SALVACION","PAREJA",0,2021,"CENTRO EMERGENCIA MUJER","MADRE DE DIOS","MANU","MANU","TENTATIVA FEMINICIDIO","SALVACION","0 A 5 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","MADRE DE DIOS","MANU","MANU","TENTATIVA FEMINICIDIO","SALVACION","EX_PAREJA",1,2021,"CENTRO EMERGENCIA MUJER","MADRE DE DIOS","MANU","MANU","TENTATIVA FEMINICIDIO","SALVACION","6 A 11 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","MADRE DE DIOS","MANU","MANU","TENTATIVA FEMINICIDIO","SALVACION","FAMILIAR",0,2021,"CENTRO EMERGENCIA MUJER","MADRE DE DIOS","MANU","MANU","TENTATIVA FEMINICIDIO","SALVACION","12 A 17 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","MADRE DE DIOS","MANU","MANU","TENTATIVA FEMINICIDIO","SALVACION","CONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","MADRE DE DIOS","MANU","MANU","TENTATIVA FEMINICIDIO","SALVACION","18 A 29 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","MADRE DE DIOS","MANU","MANU","TENTATIVA FEMINICIDIO","SALVACION","DESCONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","MADRE DE DIOS","MANU","MANU","TENTATIVA FEMINICIDIO","SALVACION","30 A 59 AÑOS",1
2021,"CENTRO EMERGENCIA MUJER","MADRE DE DIOS","MANU","MANU","TENTATIVA FEMINICIDIO","SALVACION","OTROS",0,2021,"CENTRO EMERGENCIA MUJER","MADRE DE DIOS","MANU","MANU","TENTATIVA FEMINICIDIO","SALVACION","60 A MAS",0
2021,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","SAMEGUA","TENTATIVA FEMINICIDIO","SAMEGUA","PAREJA",0,2021,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","SAMEGUA","TENTATIVA FEMINICIDIO","SAMEGUA","0 A 5 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","SAMEGUA","TENTATIVA FEMINICIDIO","SAMEGUA","EX_PAREJA",1,2021,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","SAMEGUA","TENTATIVA FEMINICIDIO","SAMEGUA","6 A 11 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","SAMEGUA","TENTATIVA FEMINICIDIO","SAMEGUA","FAMILIAR",0,2021,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","SAMEGUA","TENTATIVA FEMINICIDIO","SAMEGUA","12 A 17 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","SAMEGUA","TENTATIVA FEMINICIDIO","SAMEGUA","CONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","SAMEGUA","TENTATIVA FEMINICIDIO","SAMEGUA","18 A 29 AÑOS",1
2021,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","SAMEGUA","TENTATIVA FEMINICIDIO","SAMEGUA","DESCONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","SAMEGUA","TENTATIVA FEMINICIDIO","SAMEGUA","30 A 59 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","SAMEGUA","TENTATIVA FEMINICIDIO","SAMEGUA","OTROS",0,2021,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","SAMEGUA","TENTATIVA FEMINICIDIO","SAMEGUA","60 A MAS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","PAREJA",1,2021,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","0 A 5 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","EX_PAREJA",1,2021,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","6 A 11 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","FAMILIAR",0,2021,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","12 A 17 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","CONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","18 A 29 AÑOS",1
2021,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","DESCONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","30 A 59 AÑOS",1
2021,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","OTROS",0,2021,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","60 A MAS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","PAREJA",0,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","0 A 5 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","EX_PAREJA",0,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","6 A 11 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","FAMILIAR",0,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","12 A 17 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","CONOCIDO",1,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","18 A 29 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","DESCONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","30 A 59 AÑOS",1
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","OTROS",0,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","60 A MAS",0
2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN JERONIMO","TENTATIVA FEMINICIDIO","SAN JERONIMO","PAREJA",2,2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN JERONIMO","TENTATIVA FEMINICIDIO","SAN JERONIMO","0 A 5 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN JERONIMO","TENTATIVA FEMINICIDIO","SAN JERONIMO","EX_PAREJA",0,2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN JERONIMO","TENTATIVA FEMINICIDIO","SAN JERONIMO","6 A 11 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN JERONIMO","TENTATIVA FEMINICIDIO","SAN JERONIMO","FAMILIAR",0,2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN JERONIMO","TENTATIVA FEMINICIDIO","SAN JERONIMO","12 A 17 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN JERONIMO","TENTATIVA FEMINICIDIO","SAN JERONIMO","CONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN JERONIMO","TENTATIVA FEMINICIDIO","SAN JERONIMO","18 A 29 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN JERONIMO","TENTATIVA FEMINICIDIO","SAN JERONIMO","DESCONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN JERONIMO","TENTATIVA FEMINICIDIO","SAN JERONIMO","30 A 59 AÑOS",2
2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN JERONIMO","TENTATIVA FEMINICIDIO","SAN JERONIMO","OTROS",0,2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN JERONIMO","TENTATIVA FEMINICIDIO","SAN JERONIMO","60 A MAS",0
2021,"CENTRO EMERGENCIA MUJER","ICA","ICA","SAN JUAN BAUTISTA","TENTATIVA FEMINICIDIO","SAN JUAN BAUTISTA","PAREJA",0,2021,"CENTRO EMERGENCIA MUJER","ICA","ICA","SAN JUAN BAUTISTA","TENTATIVA FEMINICIDIO","SAN JUAN BAUTISTA","0 A 5 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","ICA","ICA","SAN JUAN BAUTISTA","TENTATIVA FEMINICIDIO","SAN JUAN BAUTISTA","EX_PAREJA",1,2021,"CENTRO EMERGENCIA MUJER","ICA","ICA","SAN JUAN BAUTISTA","TENTATIVA FEMINICIDIO","SAN JUAN BAUTISTA","6 A 11 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","ICA","ICA","SAN JUAN BAUTISTA","TENTATIVA FEMINICIDIO","SAN JUAN BAUTISTA","FAMILIAR",0,2021,"CENTRO EMERGENCIA MUJER","ICA","ICA","SAN JUAN BAUTISTA","TENTATIVA FEMINICIDIO","SAN JUAN BAUTISTA","12 A 17 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","ICA","ICA","SAN JUAN BAUTISTA","TENTATIVA FEMINICIDIO","SAN JUAN BAUTISTA","CONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","ICA","ICA","SAN JUAN BAUTISTA","TENTATIVA FEMINICIDIO","SAN JUAN BAUTISTA","18 A 29 AÑOS",1
2021,"CENTRO EMERGENCIA MUJER","ICA","ICA","SAN JUAN BAUTISTA","TENTATIVA FEMINICIDIO","SAN JUAN BAUTISTA","DESCONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","ICA","ICA","SAN JUAN BAUTISTA","TENTATIVA FEMINICIDIO","SAN JUAN BAUTISTA","30 A 59 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","ICA","ICA","SAN JUAN BAUTISTA","TENTATIVA FEMINICIDIO","SAN JUAN BAUTISTA","OTROS",0,2021,"CENTRO EMERGENCIA MUJER","ICA","ICA","SAN JUAN BAUTISTA","TENTATIVA FEMINICIDIO","SAN JUAN BAUTISTA","60 A MAS",0
2021,"CENTRO EMERGENCIA MUJER","ICA","PISCO","SAN CLEMENTE","TENTATIVA FEMINICIDIO","SAN MIGUEL","PAREJA",1,2021,"CENTRO EMERGENCIA MUJER","ICA","PISCO","SAN CLEMENTE","TENTATIVA FEMINICIDIO","SAN MIGUEL","0 A 5 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","ICA","PISCO","SAN CLEMENTE","TENTATIVA FEMINICIDIO","SAN MIGUEL","EX_PAREJA",1,2021,"CENTRO EMERGENCIA MUJER","ICA","PISCO","SAN CLEMENTE","TENTATIVA FEMINICIDIO","SAN MIGUEL","6 A 11 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","ICA","PISCO","SAN CLEMENTE","TENTATIVA FEMINICIDIO","SAN MIGUEL","FAMILIAR",0,2021,"CENTRO EMERGENCIA MUJER","ICA","PISCO","SAN CLEMENTE","TENTATIVA FEMINICIDIO","SAN MIGUEL","12 A 17 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","ICA","PISCO","SAN CLEMENTE","TENTATIVA FEMINICIDIO","SAN MIGUEL","CONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","ICA","PISCO","SAN CLEMENTE","TENTATIVA FEMINICIDIO","SAN MIGUEL","18 A 29 AÑOS",1
2021,"CENTRO EMERGENCIA MUJER","ICA","PISCO","SAN CLEMENTE","TENTATIVA FEMINICIDIO","SAN MIGUEL","DESCONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","ICA","PISCO","SAN CLEMENTE","TENTATIVA FEMINICIDIO","SAN MIGUEL","30 A 59 AÑOS",1
2021,"CENTRO EMERGENCIA MUJER","ICA","PISCO","SAN CLEMENTE","TENTATIVA FEMINICIDIO","SAN MIGUEL","OTROS",0,2021,"CENTRO EMERGENCIA MUJER","ICA","PISCO","SAN CLEMENTE","TENTATIVA FEMINICIDIO","SAN MIGUEL","60 A MAS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","CARABAYLLO","TENTATIVA FEMINICIDIO","SAN PEDRO DE CARABAYLLO","PAREJA",1,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","CARABAYLLO","TENTATIVA FEMINICIDIO","SAN PEDRO DE CARABAYLLO","0 A 5 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","CARABAYLLO","TENTATIVA FEMINICIDIO","SAN PEDRO DE CARABAYLLO","EX_PAREJA",0,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","CARABAYLLO","TENTATIVA FEMINICIDIO","SAN PEDRO DE CARABAYLLO","6 A 11 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","CARABAYLLO","TENTATIVA FEMINICIDIO","SAN PEDRO DE CARABAYLLO","FAMILIAR",0,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","CARABAYLLO","TENTATIVA FEMINICIDIO","SAN PEDRO DE CARABAYLLO","12 A 17 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","CARABAYLLO","TENTATIVA FEMINICIDIO","SAN PEDRO DE CARABAYLLO","CONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","CARABAYLLO","TENTATIVA FEMINICIDIO","SAN PEDRO DE CARABAYLLO","18 A 29 AÑOS",1
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","CARABAYLLO","TENTATIVA FEMINICIDIO","SAN PEDRO DE CARABAYLLO","DESCONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","CARABAYLLO","TENTATIVA FEMINICIDIO","SAN PEDRO DE CARABAYLLO","30 A 59 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","CARABAYLLO","TENTATIVA FEMINICIDIO","SAN PEDRO DE CARABAYLLO","OTROS",0,2021,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","CARABAYLLO","TENTATIVA FEMINICIDIO","SAN PEDRO DE CARABAYLLO","60 A MAS",0
2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN SEBASTIAN","TENTATIVA FEMINICIDIO","SAN SEBASTIAN","PAREJA",1,2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN SEBASTIAN","TENTATIVA FEMINICIDIO","SAN SEBASTIAN","0 A 5 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN SEBASTIAN","TENTATIVA FEMINICIDIO","SAN SEBASTIAN","EX_PAREJA",1,2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN SEBASTIAN","TENTATIVA FEMINICIDIO","SAN SEBASTIAN","6 A 11 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN SEBASTIAN","TENTATIVA FEMINICIDIO","SAN SEBASTIAN","FAMILIAR",0,2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN SEBASTIAN","TENTATIVA FEMINICIDIO","SAN SEBASTIAN","12 A 17 AÑOS",0
2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN SEBASTIAN","TENTATIVA FEMINICIDIO","SAN SEBASTIAN","CONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN SEBASTIAN","TENTATIVA FEMINICIDIO","SAN SEBASTIAN","18 A 29 AÑOS",1
2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN SEBASTIAN","TENTATIVA FEMINICIDIO","SAN SEBASTIAN","DESCONOCIDO",0,2021,"CENTRO EMERGENCIA MUJER","CUSCO","CUSCO","SAN SEBASTIAN","TENTATIVA FEMINICIDIO","SAN SEBASTIAN","30 A 59 AÑOS",1
